time,latitude,longitude,temperature,gas1,gas2,voc,humidity,light,sound
249,0.574600514,0.427400403,0.933445815,0.951351493,0.576822518,0.042284471,0.771710211,0.925616053,0.432513175
250,0.405927848,0.990277913,0.923232788,0.992986555,0.841011656,0.769535847,0.759845318,0.763212266,0.381068005
251,0.577631776,0.826444592,0.038512104,0.975198656,0.987312018,0.848628707,0.485767245,0.594230896,0.330780346
252,0.367698514,0.287110546,0.798676468,0.804639607,0.269351043,0.416842639,0.000737222,0.836348148,0.289979212
253,0.194916736,0.151607775,0.940819726,0.465574998,0.362390682,0.295963681,0.8451396,0.062729494,0.766364048
254,0.016501794,0.295558348,0.869242074,0.639376776,0.454150164,0.024372122,0.481689364,0.459064477,0.677624518
255,0.07247351,0.072464693,0.553797099,0.140501564,0.850033832,0.289647031,0.102510047,0.551042869,0.68999111
256,0.726669956,0.645528041,0.165229722,0.508990141,0.094858892,0.095172417,0.967399491,0.801635839,0.332035639
257,0.763659852,0.478321779,0.063088292,0.445539701,0.546103254,0.282021683,0.834413825,0.779631631,0.471840986
258,0.495613117,0.732356155,0.895121147,0.826172593,0.447894776,0.072018097,0.595648121,0.089906499,0.801962701
259,0.943931576,0.996344483,0.393201782,0.46428922,0.08848786,0.91327793,0.87757617,0.66940403,0.62852623
260,0.694623004,0.442785705,0.010997863,0.388581441,0.154473887,0.488398753,0.20720521,0.699293132,0.304659102
261,0.270539021,0.411104456,0.684237371,0.38274141,0.770173115,0.857786384,0.765909531,0.365181639,0.720663355
262,0.937944494,0.716650817,0.998301552,0.171209986,0.073893205,0.825836823,0.986915965,0.65744063,0.372628738
263,0.98983317,0.158191113,0.519509661,0.710317717,0.44510542,0.600901089,0.875182009,0.896039716,0.333212862
264,0.380847576,0.41401678,0.997513674,0.5446128,0.998903371,0.274452668,0.709560913,0.203521789,0.029487345
265,0.006722581,0.542814299,0.222911948,0.088515758,0.517653254,0.368367688,0.25354779,0.156787203,0.929021168
266,0.446890964,0.622043535,0.414313366,0.845994395,0.558724668,0.244532689,0.464754686,0.929750032,0.190433899
267,0.332789862,0.763065603,0.318557102,0.826901577,0.651948267,0.889896337,0.628638279,0.874809793,0.433637828
268,0.6220018,0.695221148,0.923821358,0.276789864,0.592665803,0.791401685,0.825161232,0.291825778,0.69771103
269,0.165956212,0.742996247,0.980603291,0.969745131,0.261961277,0.266270907,0.95709116,0.85955129,0.501441674
270,0.450127339,0.522220305,0.911210478,0.510829717,0.329468967,0.558389921,0.530628116,0.986650067,0.919382813
271,0.34941094,0.559127785,0.052098632,0.878244052,0.953819757,0.632241937,0.250436128,0.143939979,0.235387795
272,0.534788222,0.955632743,0.511724363,0.235450066,0.398483622,0.032894788,0.603950744,0.665366172,0.31292531
273,0.825521183,0.302287418,0.698405771,0.439508394,0.173757741,0.50251607,0.061722008,0.678817982,0.199195745
274,0.894962771,0.410446355,0.524961667,0.512869031,0.442890819,0.522510042,0.094380986,0.370842133,0.940974595
275,0.921324153,0.448990241,0.580264033,0.07117826,0.464402078,0.453537616,0.35365206,0.375324592,0.941118637
276,0.485925312,0.847748568,0.53701459,0.832459003,0.134559802,0.827544016,0.194279645,0.975580154,0.659447813
277,0.581775038,0.548350143,0.719886412,0.614218813,0.893348858,0.252237835,0.315950659,0.957675485,0.960332756
278,0.725531553,0.984377897,0.150781311,0.998427789,0.09224253,0.603074581,0.162326879,0.87698774,0.357661976
279,0.549974096,0.750051431,0.436751434,0.315999654,0.583825409,0.259676108,0.480798685,0.816406656,0.19103564
280,0.316874088,0.211197418,0.264081686,0.14299358,0.091884402,0.348193718,0.676705473,0.055374194,0.147040773
281,0.402786064,0.588343145,0.371720399,0.637469737,0.452857277,0.458943641,0.933139606,0.964914009,0.820273177
282,0.703602555,0.643539935,0.919708323,0.076088676,0.249070322,0.173585568,0.75438373,0.601477492,0.557271429
283,0.868121754,0.999619067,0.199653887,0.945694868,0.494536907,0.772515404,0.136108654,0.514246939,0.010199195
284,0.590359162,0.909716372,0.141533585,0.258717674,0.885229404,0.50575722,0.680524461,0.77699981,0.758920471
285,0.48721952,0.502639134,0.507074953,0.699404258,0.117563987,0.680021752,0.983035011,0.784659439,0.673548244
286,0.123056271,0.935892208,0.192515303,0.318742817,0.517187096,0.244558648,0.789739105,0.182796026,0.514530451
287,0.96672416,0.997249763,0.213335463,0.626776428,0.786508166,0.899756708,0.673678376,0.932978439,0.829864138
288,0.387276431,0.968288677,0.5543028,0.683267131,0.868181039,0.78156037,0.423408814,0.990000256,0.947989482
289,0.514362442,0.518618033,0.550657841,0.612781835,0.50622138,0.125274704,0.670060288,0.985141925,0.278018189
290,0.716618362,0.829604123,0.11564254,0.175169075,0.533689719,0.168690326,0.324544976,0.515691438,0.265700944
291,0.089725394,0.582035814,0.129937662,0.824224784,0.929146203,0.512526021,0.383803065,0.988811562,0.952569876
292,0.507536284,0.754667541,0.662645037,0.733066462,0.637982614,0.364000325,0.413663301,0.717655745,0.925558275
293,0.964327274,0.923010072,0.346659769,0.497298099,0.277758821,0.699613285,0.491294339,0.902727242,0.051031428
294,0.567407544,0.003096585,0.41558842,0.826735627,0.213441114,0.474846492,0.631271536,0.163239626,0.020561544
295,0.236052666,0.754978575,0.960055468,0.491158771,0.057297104,0.583802546,0.369489473,0.38199716,0.261248053
296,0.90622258,0.711376494,0.826878507,0.766942456,0.828658717,0.114955076,0.532952204,0.759834695,0.264539004
297,0.897320857,0.291153224,0.193540425,0.991020278,0.744190872,0.560648925,0.620482626,0.678920726,0.671958243
298,0.18576292,0.226501273,0.428008926,0.450359378,0.263841222,0.564342368,0.004054188,0.39305674,0.767257172
299,0.99861887,0.348151064,0.110024229,0.837515972,0.483972775,0.845700383,0.321297569,0.126779266,0.934571358
300,0.004094178,0.132985222,0.386096208,0.978062662,0.639214841,0.342493549,0.943768194,0.799280763,0.821436724
301,0.289483526,0.377109807,0.386826254,0.770099972,0.073716184,0.490089473,0.579246333,0.749321105,0.093312013
302,0.136956031,0.003340822,0.96809714,0.216249428,0.372366126,0.821639978,0.144673623,0.10266399,0.706733649
303,0.561728499,0.13960477,0.171130738,0.945703132,0.022932024,0.433087202,0.620237119,0.10296819,0.434541774
304,0.76824008,0.323297196,0.563614653,0.189252907,0.489714354,0.93112154,0.159626419,0.941369875,0.763486895
305,0.271322239,0.286072141,0.810788626,0.315253724,0.622461708,0.84706243,0.373756703,0.085021409,0.562415171
306,0.437152518,0.36381184,0.941494374,0.508382839,0.257888318,0.761849884,0.22712046,0.035038374,0.372706768
307,0.351966435,0.303622373,0.11049818,0.860964887,0.156969046,0.385945438,0.304259884,0.471212764,0.652235491
308,0.745375758,0.330388793,0.728155888,0.349739535,0.806384315,0.469067237,0.002688122,0.17381696,0.697445502
309,0.437392648,0.879731066,0.914724567,0.907365443,0.500696324,0.611559785,0.584648277,0.261518786,0.874073723
310,0.877659727,0.641142603,0.512404537,0.855649842,0.167352371,0.131098455,0.541647018,0.277647813,0.53264573
311,0.674031873,0.520688457,0.798451473,0.238764085,0.982325217,0.3200003,0.231139466,0.525686192,0.915149866
312,0.428873565,0.48002941,0.705185988,0.310617029,0.711771593,0.749679779,0.652812958,0.528105821,0.330811077
313,0.083482735,0.399377167,0.456942704,0.745678314,0.338291761,0.273974771,0.241507025,0.84886246,0.770248065
314,0.709538557,0.259391682,0.301491202,0.656868651,0.649241485,0.219993847,0.848160018,0.246452457,0.534162091
315,0.825628292,0.314970078,0.972406026,0.350240101,0.331768834,0.644932461,0.071580799,0.565600615,0.207545874
316,0.403017688,0.242785177,0.732887417,0.84321664,0.983891227,0.214307779,0.902391101,0.75250867,0.181255493
317,0.726918526,0.091264816,0.008658491,0.812147769,0.942078601,0.214415134,0.064185924,0.47214047,0.080939858
318,0.754861769,0.230673598,0.128258385,0.309663563,0.400833333,0.408628815,0.863457119,0.42490591,0.159520082
319,0.270447914,0.980529156,0.282267237,0.355920204,0.473384466,0.784182584,0.710483766,0.999676389,0.94667567
320,0.732298868,0.501920109,0.042558025,0.415977777,0.510044914,0.246368434,0.811231089,0.091382644,0.510801141
321,0.533406183,0.102737776,0.58388266,0.887185412,0.291010503,0.452746461,0.564998641,0.740627286,0.161416641
322,0.478573583,0.158290637,0.571591999,0.795069256,0.896020032,0.525772767,0.014269479,0.522868609,0.573613413
323,0.423348477,0.255235385,0.140289223,0.55250704,0.058528132,0.651521169,0.111844252,0.82560902,0.019481851
324,0.350608382,0.491899992,0.618769233,0.737611603,0.793063398,0.554881659,0.205021539,0.813256374,0.12918183
325,0.761771042,0.718878405,0.575440575,0.722771295,0.38841265,0.791376682,0.47827026,0.462931966,0.126524273
326,0.983412702,0.913214035,0.498369865,0.154262095,0.363024382,0.032717136,0.284627587,0.447514506,0.361664185
327,0.32245791,0.207447053,0.370408224,0.141141255,0.419701406,0.882212606,0.003986481,0.656686973,0.473851213
328,0.701535186,0.893335564,0.93752764,0.185276706,0.531994683,0.22686463,0.363900355,0.367436052,0.99236057
329,0.054753045,0.666945222,0.531954644,0.46313575,0.255610028,0.776098335,0.830606005,0.914316052,0.150322064
330,0.8043496,0.327870253,0.356261275,0.133877165,0.959264032,0.149659566,0.215224305,0.906561943,0.866886803
331,0.804296162,0.24005595,0.952397485,0.19890869,0.857527117,0.756020306,0.31769205,0.784430908,0.873611615
332,0.819550835,0.989442785,0.905150798,0.56048667,0.45418283,0.054391357,0.596732782,0.461517364,0.97051028
333,0.820370984,0.090939342,0.49307101,0.776494233,0.031629196,0.745568145,0.748278055,0.086981986,0.753494111
334,0.049341977,0.666468524,0.077376523,0.808465924,0.364140093,0.783111963,0.969316107,0.806242641,0.346558574
335,0.412582523,0.142661759,0.300991764,0.16028837,0.860509106,0.517413319,0.753740346,0.033340238,0.608383416
336,0.646419898,0.390736874,0.316990903,0.506534738,0.577974082,0.640815151,0.608700735,0.78593827,0.644944243
337,0.552412489,0.177598014,0.311825825,0.058611958,0.349811355,0.886592246,0.601450142,0.783295173,0.098667878
338,0.02446968,0.286047785,0.375877108,0.974237401,0.579413569,0.080690915,0.953169258,0.754876046,0.815918529
339,0.87281546,0.887964238,0.403096245,0.994094389,0.652896562,0.99006463,0.982257757,0.16302623,0.717598584
340,0.072509081,0.022657589,0.948440363,0.497710096,0.67745444,0.751566592,0.59509218,0.440201301,0.662413188
341,0.175389652,0.264327249,0.601459525,0.892038422,0.553819715,0.800723125,0.174555166,0.268842106,0.919762816
342,0.940661598,0.350904001,0.523710489,0.557306342,0.302517827,0.696754371,0.402654283,0.347871879,0.230284547
343,0.534935623,0.711558691,0.341071585,0.004153853,0.332731166,0.256024415,0.503946251,0.438874333,0.235816811
344,0.766424986,0.121583407,0.554414314,0.294448973,0.102816579,0.555954136,0.052965095,0.487237439,0.169041637
345,0.331214662,0.189510366,0.842236523,0.630062446,0.166806769,0.533755413,0.5151498,0.229629486,0.903945394
346,0.821529393,0.389019631,0.864082014,0.664708744,0.239649412,0.371633203,0.029482335,0.209254666,0.239749099
347,0.583621603,0.9230318,0.366000878,0.559463926,0.843694008,0.233012475,0.943304503,0.671202206,0.969624941
348,0.301715887,0.009468612,0.950189698,0.260054807,0.09685346,0.755868269,0.237644035,0.529761813,0.204228655
349,0.178068596,0.822809958,0.57983401,0.2051963,0.57890443,0.430616341,0.204937853,0.405884553,0.084230302
350,0.997348686,0.517741308,0.3255074,0.855194184,0.390705865,0.087634767,0.212979627,0.073917116,0.699412694
351,0.882229211,0.623492308,0.316167067,0.666523233,0.423726852,0.057474906,0.13425743,0.801095852,0.601617179
352,0.516999539,0.507418065,0.154408475,0.318757032,0.322863284,0.753272016,0.74459226,0.659002614,0.355181742
353,0.385258431,0.822243631,0.982058547,0.976006605,0.243789245,0.73575815,0.837080719,0.949635711,0.197451022
354,0.151872529,0.098551383,0.081252216,0.806096944,0.588964601,0.16217289,0.6173411,0.820268448,0.835338556
355,0.247614948,0.765665739,0.470487397,0.432211062,0.528093853,0.441277339,0.79189383,0.468913019,0.370431609
356,0.496005119,0.805362734,0.610921235,0.271146931,0.220248968,0.837200454,0.151624943,0.65704504,0.971786163
357,0.725362538,0.391201375,0.811163753,0.611793427,0.638042634,0.234469231,0.901691502,0.540038678,0.050625775
358,0.926490169,0.501187544,0.754145141,0.029228964,0.220398533,0.281169041,0.458112635,0.971619827,0.797860919
359,0.201934275,0.698804602,0.051018211,0.159112809,0.56777562,0.741665984,0.773301238,0.12479043,0.849358357
360,0.841123684,0.986274276,0.186571834,0.69038721,0.92177916,0.909209263,0.816490412,0.951938548,0.143337734
361,0.298551014,0.165024127,0.463564628,0.831306391,0.74924897,0.157456489,0.029890983,0.981093313,0.235937632
362,0.152822609,0.452832314,0.210384326,0.830809734,0.371107855,0.186914307,0.622012303,0.593220193,0.042320009
363,0.407622757,0.280819288,0.977100873,0.50369054,0.181308753,0.322589755,0.581374777,0.133983583,0.116125198
364,0.420191082,0.158087862,0.266798506,0.641121494,0.744387392,0.680026422,0.151922104,0.188283559,0.247588417
365,0.690156199,0.29374304,0.439384813,0.841277624,0.410094044,0.639450899,0.084186428,0.177537978,0.927655594
366,0.152604176,0.723827068,0.581819056,0.414795472,0.297483722,0.255893901,0.195411228,0.817275808,0.70349224
367,0.558901956,0.678119976,0.634288252,0.133289663,0.884750718,0.521207157,0.269651316,0.264836288,0.227159365
368,0.236123168,0.836219994,0.490303181,0.12509327,0.660461233,0.152803743,0.324724288,0.797289058,0.099423271
369,0.571393361,0.039459126,0.756634177,0.128418992,0.168391033,0.92990176,0.452372087,0.138227299,0.218503601
370,0.820949095,0.391942012,0.253475074,0.606308055,0.393292608,0.371259402,0.911680701,0.184998499,0.650880783
371,0.770191676,0.293228667,0.563251825,0.883486917,0.583442113,0.089279466,0.198657043,0.642038361,0.334570777
372,0.458058042,0.403982242,0.851377878,0.113913848,0.189403458,0.471234482,0.858798604,0.783466145,0.5537118
373,0.525416825,0.130801704,0.616746235,0.324020928,0.170573209,0.704488655,0.698459328,0.255318514,0.057675367
374,0.270497193,0.344510104,0.911004487,0.011970731,0.52460296,0.736238039,0.520543006,0.119454545,0.564186389
375,0.514337077,0.650126929,0.718930275,0.613544133,0.778555703,0.108528831,0.005661176,0.722327184,0.151566219
376,0.210886642,0.655003832,0.279434712,0.267223887,0.00197038,0.08945807,0.420887865,0.189144723,0.133924602
377,0.52582664,0.009748636,0.483566604,0.573714552,0.101925041,0.913294645,0.712140371,0.584487654,0.79311505
378,0.314454283,0.384347966,0.948098426,0.039540433,0.253175797,0.233547463,0.212581285,0.860867689,0.211093074
379,0.524609127,0.141667916,0.416887897,0.886574028,0.499146433,0.012872822,0.59796134,0.390779351,0.294230371
380,0.788709378,0.703606735,0.970502314,0.114319955,0.880909947,0.904627731,0.996965135,0.44072319,0.350390704
381,0.036884014,0.750347018,0.554453512,0.607750334,0.577456858,0.056969995,0.31236882,0.263141545,0.318168889
382,0.733302653,0.171207669,0.92211306,0.004916191,0.377201785,0.847197133,0.165910034,0.910853009,0.057737416
383,0.187120271,0.443233458,0.529526372,0.718929228,0.142822839,0.014310132,0.674288435,0.67231713,0.509675563
384,0.236568916,0.515045735,0.386345008,0.339137254,0.019969868,0.537015875,0.430860818,0.882464155,0.590061988
385,0.606792513,0.361101662,0.420036587,0.35180191,0.222427705,0.369411428,0.21822063,0.530994803,0.065924559
386,0.837821501,0.766814577,0.788728023,0.161309929,0.361897886,0.282653005,0.356633046,0.333602855,0.905970807
387,0.75328042,0.525541723,0.496106927,0.479943453,0.248640528,0.435011596,0.380362373,0.27731274,0.365614492
388,0.165179419,0.878774211,0.45006182,0.887691505,0.260254575,0.127197603,0.531200094,0.435374085,0.801757898
389,0.443633527,0.224279784,0.464770205,0.139614923,0.50706308,0.497667994,0.702807302,0.490853384,0.463389717
390,0.611958384,0.465675795,0.952494072,0.152847184,0.089334632,0.700679079,0.287015684,0.684028422,0.491416554
391,0.919023137,0.45452724,0.795944605,0.471087264,0.439618098,0.223955793,0.039975248,0.561995415,0.289482359
392,0.206776563,0.724762865,0.115161278,0.60656419,0.936790197,0.550692704,0.155343668,0.560382516,0.274243835
393,0.586624435,0.653731887,0.217578508,0.979758227,0.74839953,0.175728359,0.881707966,0.575277861,0.553061867
394,0.99423988,0.277791835,0.227816146,0.093117802,0.935918611,0.410449111,0.713341265,0.552501806,0.943427745
395,0.479071669,0.79197423,0.656366026,0.328698035,0.436343233,0.496557196,0.83812367,0.672856794,0.772878747
396,0.591060528,0.931347502,0.323311576,0.072842113,0.324410185,0.311832374,0.546261735,0.473123207,0.273369605
397,0.155875439,0.406100736,0.966944933,0.533850594,0.7184617,0.890726478,0.228684529,0.936855119,0.576346354
398,0.973666725,0.641868517,0.323104061,0.142901446,0.902175665,0.783227921,0.631431957,0.696800734,0.388497192
399,0.06849,0.003717627,0.809740421,0.514861372,0.945809909,0.87319374,0.005546367,0.357395268,0.618495727
400,0.074672749,0.786245579,0.644493756,0.835667134,0.265898068,0.250349968,0.551108992,0.609145469,0.621597235
401,0.82440531,0.239795057,0.325855152,0.065401062,0.806646731,0.418289451,0.086195861,0.154901418,0.361002579
402,0.011446012,0.619339157,0.959161447,0.165442221,0.541199135,0.608325765,0.238629147,0.278716956,0.909299022
403,0.2203903,0.312378805,0.772732575,0.532007196,0.259580835,0.215536832,0.889139804,0.693822409,0.708890585
404,0.31132307,0.128747373,0.828312301,0.635242365,0.38730553,0.429139129,0.60645433,0.265654596,0.852234236
405,0.691432245,0.858219144,0.902919797,0.225405593,0.934851343,0.384705558,0.284366262,0.031047165,0.563637639
406,0.744561958,0.953409441,0.582065759,0.361459971,0.350122493,0.429114609,0.392898337,0.884664449,0.35885158
407,0.939038244,0.920675855,0.727878574,0.298985942,0.92757338,0.20882233,0.585036502,0.271214642,0.183557432
408,0.695874401,0.663419986,0.413037454,0.335874129,0.76849162,0.38473563,0.49122669,0.282729871,0.445430532
409,0.256046435,0.017895737,0.00593631,0.51441614,0.757858792,0.564548555,0.256680893,0.475948143,0.876512313
410,0.032826385,0.872757046,0.77189204,0.939623639,0.407159003,0.114467854,0.162881334,0.086244026,0.956314799
411,0.917458032,0.178220191,0.960101551,0.524265529,0.452887651,0.885553452,0.74983342,0.452771531,0.687359073
412,0.016253971,0.396016336,0.08268319,0.229028016,0.305569786,0.195814438,0.876555359,0.658482461,0.325682007
413,0.592071173,0.738314569,0.611659579,0.499785469,0.289901415,0.934737561,0.907454664,0.948413655,0.571783016
414,0.193009308,0.900322676,0.105674399,0.411111525,0.298920137,0.298133976,0.449979189,0.120240625,0.086909816
415,0.148866309,0.065828143,0.670542442,0.447587408,0.999753683,0.75642793,0.40847138,0.662022795,0.82524058
416,0.909618204,0.681786034,0.83758983,0.379723248,0.211394401,0.975263134,0.531996925,0.211372291,0.054416173
417,0.42456985,0.490383342,0.918110812,0.555129504,0.227341101,0.411020891,0.530790955,0.017984824,0.808578049
418,0.036000702,0.469692276,0.311690813,0.278525835,0.018949693,0.350424969,0.67935575,0.591206103,0.295262363
419,0.953701498,0.162454674,0.721522692,0.82259557,0.696566641,0.075670187,0.296256694,0.352464205,0.90555129
420,0.72195683,0.888247157,0.830864703,0.996833681,0.885924738,0.343236856,0.436356079,0.486352622,0.256264655
421,0.724042464,0.936459511,0.78290552,0.889551534,0.369835498,0.454912807,0.070950175,0.247579086,0.566565096
422,0.69589697,0.641709928,0.129048293,0.896484868,0.512245743,0.27555222,0.968233082,0.096231844,0.804999061
423,0.209596422,0.153130174,0.156801645,0.928426172,0.03011859,0.971242049,0.374736383,0.568544328,0.125729959
424,0.603847824,0.792390499,0.384833903,0.416111253,0.890144404,0.328384226,0.086258347,0.056888122,0.206605656
425,0.862028236,0.859090669,0.792936719,0.23961922,0.546680129,0.911048489,0.489280815,0.169283614,0.451498528
426,0.363569513,0.881703104,0.617217865,0.284277931,0.345596221,0.562067449,0.79772725,0.22171366,0.385048347
427,0.821122874,0.53784272,0.548175086,0.570474659,0.788565705,0.742861984,0.704044771,0.506437672,0.911177489
428,0.389474811,0.108624226,0.358380795,0.481490082,0.975656311,0.527603049,0.792975448,0.017020654,0.954231454
429,0.889484162,0.790551499,0.085029516,0.417805763,0.426520039,0.435106174,0.670089317,0.774125858,0.54525512
430,0.333427798,0.807530543,0.359886353,0.50804404,0.233202754,0.545134518,0.544953569,0.901864108,0.796617926
431,0.055589849,0.584072592,0.010303071,0.703793104,0.403781878,0.452154234,0.124296869,0.622921789,0.216969989
432,0.122424572,0.466470866,0.681643452,0.469367621,0.219611393,0.721564949,0.752744995,0.614162981,0.943995605
433,0.834456252,0.817656841,0.806306876,0.990719355,0.479288281,0.869026665,0.169101047,0.961097019,0.60722334
434,0.061192181,0.200013342,0.543811208,0.015165575,0.446817903,0.54024987,0.205449649,0.894113548,0.786919484
435,0.627193121,0.265930632,0.448232975,0.041976379,0.698914999,0.720881699,0.764292075,0.465058906,0.69876499
436,0.328778517,0.928423752,0.606898552,0.843049199,0.893686689,0.131124014,0.009242996,0.058019293,0.954565336
437,0.812070058,0.643147027,0.705919589,0.136938584,0.551400372,0.551431518,0.870275597,0.749043565,0.411623527
438,0.101249795,0.669329203,0.035989874,0.070836858,0.81112805,0.906176752,0.194042011,0.771784403,0.923246659
439,0.781199412,0.934658534,0.776308436,0.571027468,0.054995518,0.958263641,0.788198066,0.607463744,0.832036548
440,0.003666815,0.824607111,0.42553604,0.741203647,0.455203569,0.017273199,0.557775313,0.653224094,0.778369778
441,0.062034381,0.394358314,0.193475971,0.830732891,0.483547618,0.031135109,0.285208503,0.531070507,0.367173829
442,0.927804136,0.539504271,0.772350349,0.745802987,0.682833317,0.251577931,0.61199629,0.448108205,0.919680137
443,0.398323326,0.743762391,0.633243615,0.391286507,0.397716231,0.602582719,0.639472856,0.095550374,0.369023813
444,0.425119412,0.256301966,0.481294157,0.904590152,0.529605396,0.692404438,0.534585849,0.191800726,0.441517762
445,0.999482892,0.744058581,0.488528947,0.531471341,0.587832348,0.273760828,0.428920752,0.535040311,0.455489599
446,0.744489919,0.445493279,0.551066226,0.887334594,0.777484509,0.08130973,0.063710157,0.342477371,0.02352257
447,0.34267537,0.857107969,0.053900398,0.163847162,0.396833512,0.454155755,0.020375984,0.942905915,0.702571613
448,0.744313977,0.776833503,0.693236116,0.391224794,0.220921522,0.32588993,0.89612991,0.279360277,0.587358774
449,0.071841264,0.33021333,0.634900482,0.216902651,0.246711359,0.244307263,0.660823477,0.203449172,0.614429056
450,0.899909611,0.73053336,0.995768772,0.015673951,0.930944172,0.742193894,0.628094711,0.710188073,0.683224006
451,0.99491486,0.287523354,0.128570652,0.885369722,0.348960881,0.252669869,0.639993451,0.654770411,0.366140036
452,0.613590089,0.711442125,0.246423595,0.937449368,0.18518389,0.985530921,0.887900993,0.116408182,0.344003803
453,0.477103631,0.564886859,0.676631116,0.940638801,0.204583942,0.819311067,0.339028612,0.752982577,0.971811747
454,0.987426724,0.494234601,0.600835314,0.055061586,0.969713593,0.833200894,0.935612607,0.372417754,0.335012272
455,0.025941113,0.761147303,0.871572896,0.144560993,0.03855692,0.177548725,0.369964396,0.789649589,0.378956824
456,0.488850828,0.425723838,0.88694078,0.971763968,0.027119977,0.155275702,0.35080933,0.350118218,0.683903715
457,0.274139475,0.591880666,0.077399195,0.627844012,0.265146544,0.789386841,0.219185397,0.997439827,0.411083246
458,0.921545768,0.45912369,0.692509758,0.092330477,0.699435953,0.746497305,0.678717019,0.888069862,0.780113402
459,0.204959548,0.385855832,0.997022201,0.768605245,0.417221484,0.074335312,0.747950144,0.821769036,0.213390008
460,0.92082508,0.109776531,0.319513431,0.647116161,0.782916311,0.100301402,0.891881951,0.12850608,0.079859289
461,0.027497048,0.068996465,0.90572289,0.492127739,0.820488365,0.792471702,0.340355555,0.467823644,0.077397903
462,0.676723032,0.559196117,0.6168079,0.349802609,0.554806721,0.91040099,0.695481091,0.339712746,0.879166242
463,0.873589684,0.178199248,0.732471089,0.129047461,0.215677808,0.8025717,0.122510927,0.798038837,0.640469652
464,0.543190912,0.422952338,0.743071206,0.94825783,0.313262602,0.678928896,0.767080558,0.688195495,0.086010347
465,0.311838851,0.097146288,0.590281194,0.476269146,0.486430573,0.946524956,0.693132212,0.085038777,0.561441858
466,0.985127585,0.148602525,0.367383053,0.009943387,0.524683211,0.768521471,0.270908532,0.644098969,0.572611857
467,0.392512294,0.903274697,0.711871073,0.385869067,0.532485324,0.245429523,0.312748181,0.831657875,0.031092194
468,0.122173608,0.590850166,0.335015268,0.526543002,0.191541824,0.085259497,0.177602239,0.020482215,0.043562757
469,0.176056861,0.999574412,0.597317062,0.279994865,0.818372846,0.756550775,0.908570237,0.164847459,0.447374604
470,0.914461222,0.433456235,0.417907621,0.467592849,0.089139226,0.048597183,0.771989598,0.489309666,0.916867442
471,0.634218933,0.541300448,0.161883456,0.932777114,0.007557942,0.858304973,0.498012938,0.244841303,0.005954766
472,0.718614199,0.905048161,0.06543016,0.577319838,0.411462517,0.234983749,0.564474841,0.790153324,0.338277689
473,0.116271523,0.977260106,0.85691087,0.162533338,0.054244253,0.718436878,0.528264383,0.402754332,0.191378806
474,0.64624881,0.603382624,0.064953807,0.09585139,0.116749335,0.861759965,0.763330614,0.168624977,0.781750417
475,0.156564283,0.289141354,0.070319307,0.862104181,0.925597881,0.62493466,0.543482404,0.123859334,0.947094703
476,0.032726863,0.620981533,0.053354063,0.834172136,0.437911818,0.765850114,0.620634007,0.480275069,0.580048853
477,0.65447548,0.233703626,0.273332282,0.427089053,0.010861707,0.924740101,0.237056296,0.506035335,0.367704121
478,0.997914476,0.738018152,0.607406102,0.110757092,0.617850508,0.394818601,0.18391739,0.248000368,0.282574317
479,0.040684424,0.149341131,0.848063759,0.882826942,0.172889493,0.599273617,0.747740026,0.071857759,0.647748142
480,0.500328299,0.725151556,0.98380565,0.285346963,0.142358455,0.047477621,0.144079385,0.364293862,0.749019124
481,0.25333332,0.504288545,0.575591661,0.215453614,0.248223321,0.888010059,0.038313568,0.086893399,0.972847564
482,0.057756598,0.512580938,0.482794682,0.639561836,0.639872709,0.159518045,0.957112554,0.514859137,0.443847516
483,0.643462535,0.074871719,0.405544454,0.480537758,0.777494233,0.129374679,0.499587206,0.614535353,0.894350345
484,0.821201551,0.69258743,0.749286932,0.07130702,0.139685789,0.055074705,0.449004057,0.472120857,0.256486902
485,0.285119157,0.185793271,0.221449145,0.421728644,0.616938745,0.891893203,0.145215743,0.084171921,0.25168484
486,0.598689852,0.762201871,0.038025541,0.148757034,0.347244492,0.25980372,0.525510118,0.890098978,0.037354237
487,0.740754407,0.684099489,0.41810469,0.613864502,0.66576059,0.770653015,0.284524989,0.991023891,0.304601631
488,0.733903848,0.097862616,0.586842876,0.612204163,0.379482876,0.408319746,0.791667668,0.589331449,0.333867627
489,0.747675483,0.028287369,0.148076016,0.793731578,0.070499009,0.927642383,0.481740114,0.748348946,0.533429733
490,0.125231143,0.145159918,0.611942233,0.431762325,0.432618466,0.191905162,0.424374822,0.848456676,0.455718355
491,0.298430592,0.17671712,0.255639054,0.292760865,0.996093555,0.630951597,0.194204885,0.39688526,0.705505446
492,0.10350738,0.990577032,0.884764489,0.574428135,0.183188889,0.604553574,0.212004019,0.730092245,0.875047096
493,0.796420846,0.22746493,0.969291421,0.165094888,0.459878692,0.040128073,0.236133309,0.609270749,0.842786049
494,0.884095879,0.24062798,0.377315162,0.618534829,0.228619611,0.333751739,0.02836157,0.406832688,0.499021375
495,0.79482712,0.899305432,0.338783673,0.365550029,0.124012872,0.078452978,0.333878679,0.101273632,0.941006396
496,0.482756219,0.183336908,0.128674553,0.182845318,0.947881717,0.797079791,0.368749143,0.099235357,0.218531771
497,0.659277551,0.292838669,0.946002593,0.818070072,0.978749595,0.985696903,0.43788639,0.751184277,0.441943428
